name,symbol,id,percentageChangeMtdUsd,percentageChangeYtdUsd,athTimestamp,percentageDownFromAth,breakevenMultiple,cycleLowTimestamp,percentageUpFromCycleLow,volatility30d,volatility90d,circulatingSupply,priceUsd,currentMarketcap
DomRaider,DRT,4cdd54f4-5d7a-451f-b427-ffa380a90f54,-36.76241261,-19.9596554,1515823200.0,99.62872481,269.3419916,1584064800.0,57.47683876,3.914648595,3.106875995,591500000.0,0.000765435,452754.9381
Rentberry,BERRY,250416e0-b189-4e05-9dda-85bcb3488e04,76.35759837,456.4392857,1524916800.0,98.3560011,60.8272912,1584061200.0,1803.11356,4.817311789,2.857061249,301431307.0,0.001474093,444337.7369
SIBCoin,SIB,d0fb7412-348b-435c-abda-bf00104a0422,11.80666316,10.9848597,1514098800.0,99.63066952,270.7602164,1585389600.0,175.5106506,1.401839305,1.253961542,19299476.05,0.022487017,433987.6462
Omnitude,ECOM,3de22257-a5e5-4c0e-8b59-411339068341,-15.45050645,789.7492531,1562572800.0,91.70256352,12.0519151,1569949200.0,414338.4159,9.874861671,6.188197025,64813301.34,0.006653055,431206.5693
Zoracles,ZORA,9c0c65dd-a7aa-4319-a2dc-7e1eb520bcbb,-39.00208124,-87.9209815,1617966000.0,95.83723448,24.02249165,1626836400.0,12.43239423,1.336421173,2.284498963,5463.0,78.60077483,429396.0329
Cosmo Coin,COSM,8c7740a8-cc71-4047-abf4-93bbc01cd5ae,-38.61860226,-27.2796441,1559088000.0,99.26692575,136.41183,1601719200.0,50.60633384,2.724502708,3.61122198,670780888.6,0.000635452,426248.8831
InsaneCoin,INSN,1339da5f-8dcf-432c-8589-fc11a0ce36ea,89.70584196,168.0984649,1510678800.0,81.9155594,5.529615331,1565035200.0,983.724214,12.1305165,10.52085473,25015672.04,0.01655235,414068.1633
ChessCoin,CHESS,855f8ba3-cdcd-48b5-a046-a28413b11328,79.29699563,59.71163769,1515920400.0,74.903315,3.984589996,1585717200.0,1564.671309,0.0,3.394707219,54032768.65,0.007371561,398305.8312
GoByte,GBX,26641b40-5a58-4583-b8ac-85ef9264e96a,-10.84324264,96.01981655,1528981200.0,99.60737711,254.697325,1611244800.0,243.9023841,1.66463392,2.169961668,9574777.604,0.041353975,395955.1169
OneRoot Network,RNT,f83745cc-a4f8-48e5-a7f1-52a83b8c93fd,-11.04360242,-87.45815732,1536984000.0,99.1102793,112.3948223,1626832800.0,10.49478616,1.842374262,1.987897037,284073816.7,0.001370205,389239.3903
Staker,STR,847fcfab-6483-4d44-9605-0aa5877b9e4d,-17.20879047,69.76107644,1515027600.0,75.59302992,4.097190256,1584061200.0,664.9730956,1.03952246,1.445651347,1697796.149,0.224532884,381211.065
FuzeX,FXT,b33bf35d-8684-4b1b-a867-68a0b9f16a62,-27.64946992,42.38326585,1526313600.0,99.94563913,1839.558491,1611734400.0,638.9047326,4.384018436,3.519345387,915627153.3,0.000415198,380166.5977
Sociall,SCL,5303d707-dfbb-45ba-8cc6-6c681a6456e8,114.801392,188.7975096,1515531600.0,98.52935935,67.99757633,1575370800.0,2277.795821,5.07643214,3.117112611,16714019.66,0.021127676,353128.3923
HOQU,HQX,260c4db6-7844-4bd4-9e9e-ac9e8034f6fe,-5.795457526,-19.25271352,1524927600.0,97.13673779,34.92519818,1600758000.0,404.9617857,0.960178444,1.908872316,169144017.7,0.00205985,348315.0114
Warp Finance,WARP,4dce0285-b143-4e0c-8c7c-1a98ece74088,-45.06225721,-88.51711605,1618822800.0,92.84834343,13.98277434,1626786000.0,12.77955804,1.240426339,1.731010424,4674.0,73.88752029,345350.2698
Electrify.Asia,ELEC,c545aebd-c237-46d3-8bbf-0a4e9f314ecc,-27.42047463,-6.717573128,1529679600.0,98.56312926,69.59568245,1575738000.0,151.2302387,7.249829854,5.576172866,529591778.6,0.000644457,341299.0317
Lunyr,LUN,1f1c2cd2-a7bb-4673-932e-04c337063fcf,4.174159328,63.98377269,1515607200.0,99.78302372,460.8798723,1608778800.0,131.4133997,2.320208252,2.265257998,2297853.079,0.147657851,339296.0471
Blockmason,BCPT,5933e850-7b59-4fc9-9f6c-f7a8064c631f,-83.73538486,-85.62732889,1515247200.0,99.86654963,749.3422542,1616911200.0,77.07537431,1.08830816,4.223106862,116158667.0,0.00291249,338311.0114
Hycon,HYC,3aceb62d-daea-4e2e-bb39-0e448988c690,-46.12691591,-90.78518098,1541743200.0,99.75166451,402.6810592,1626778800.0,11.60625513,1.698557591,2.297832771,2675558492.0,0.000127005,337130.6626
BiblePay,BBP,4ac604d5-fccf-4623-8652-e1681d9e8e40,-11.25668809,122.6266281,1618585200.0,90.9729084,11.07776506,1626429600.0,74.06950878,1.992885777,2.560420075,2552987248.0,0.000130017,331931.5572
OracleChain,OCT,5a7f9193-4704-48f2-a7ed-1109e08dab3f,-7.576492097,21.62800356,1554382800.0,87.69643426,8.127725091,1611126000.0,514.1774418,1.254453577,1.402169875,30000000.0,0.010667221,320016.6328
Ink,INK,f8cd2dd5-67d7-4caa-856b-0f9b07d93296,-40.67887551,4.512650071,1518987600.0,99.72915435,369.2139841,1605787200.0,76.15106562,2.923971067,2.4296144,463910526.9,0.000674729,313014.0856
Zetacoin,ZET,4346ee94-8467-4a30-b724-dec1c03ecdf1,-9.651831032,199.0778438,1503954000.0,92.98064892,14.24633116,1584342000.0,709.3774154,0.0,2.159740552,174373776.8,0.001599253,278867.7558
Deutsche eMark,DEM,47eb86d4-a899-45a1-a53c-5e7229c00b8a,8.157244186,71.84888012,1515513600.0,93.99105583,16.64185873,1584543600.0,851.151362,0.881161226,3.246230217,53653540.89,0.005074851,272283.7112
Ethverse,ETHV,a31c4b91-55f6-4ec3-ba50-a3b2f2c0c74f,64.10496744,-86.79044972,1617721200.0,98.0828145,52.15979374,1624399200.0,939.2201179,6.255164705,5.137196064,8367344.597,0.030961181,259062.8679
Sora Validator Token,VAL,f8045723-e6d4-40f5-b9cc-375001642802,-40.55582243,-34.007757,1620320400.0,91.85301211,12.27447509,1626775200.0,23.20556421,1.986767233,2.948375533,345491.2737,0.732982955,253239.2148
Chi Gastoken ,CHI,b7cab75f-d044-44d3-85b6-02c54ac35c26,-8.462291486,-78.35669342,1617411600.0,97.21694079,35.93168249,1619704800.0,1.05e+16,1.759069646,2.33571529,853394.0,0.291877934,249086.8773
InvestDigital,IDT,831f0df9-4a50-4bed-82a9-b6301c7a960a,-19.43145883,14.80510594,1566982800.0,96.4305846,28.01579214,1611756000.0,68.19508836,1.185903462,2.773306506,116705936.1,0.002111414,245954.7197
Liquidity Network,LQD,653a93df-b689-42f5-a52c-6a423a8c5c45,-49.91363496,-84.05266782,1609524000.0,92.80198032,13.89271001,1624885200.0,112.0754378,2.608099256,8.516204723,53334645.47,0.004577138,244120.0411
Zilla,ZLA,916536a7-3077-4900-9d00-47d1b36cdb23,-18.01156264,56.449784,1518789600.0,99.20756193,126.1928272,1611284400.0,126.9356016,1.601882387,1.917302694,60000000.0,0.003717101,223026.0435
Boosted Finance,BOOST,6490b041-ee80-417c-9090-fefd2620c539,-50.75557454,-63.98674088,1617098400.0,97.08412892,34.29506908,1626717600.0,65.08180611,3.100821498,3.089831171,59853.15917,3.432524183,205447.4163
Bridge Protocol,BRDG,b1e1500a-54d6-4360-b808-063e726cfa4f,8.279349182,-69.46741924,1596794400.0,98.14842124,54.00796439,1610164800.0,92.85991014,3.397254685,3.171706678,224088259.2,0.000888172,199029.0108
HelloGold,HGT,0601eec2-d7ee-4c79-8c30-e285a9ffdb02,8.423036327,10.4252252,1516500000.0,99.87784938,818.6614435,1529024400.0,4359.889554,1.822078978,2.936980499,263034654.1,0.000689249,181296.3077
Tokenbox,TBX,fb143081-75e4-4764-87e3-62a3cb79d1e8,28.65147156,12.19997443,1616234400.0,84.43036308,6.422757351,1625050800.0,57.25649986,0.452321347,2.61333915,11235450.72,0.015576591,175010.0207
Zeusshield,ZSC,c66e046d-2752-401b-9b0a-bf2b255c6747,-27.73117006,8.600062661,1515171600.0,99.87278983,786.100694,1588942800.0,50.09481485,1.989067532,2.21170724,1169566883.0,0.000142778,166988.2651
PAID,PAID,92f9d174-38c2-49de-9b43-96b0eb6a11c8,11.62149547,-99.76839399,1613671200.0,99.97520033,4032.311552,1624564800.0,63.73862429,2.062240817,8.951368617,83070175.0,0.001972772,163878.5434
FLIP,FLP,90b35151-3de8-47bf-beb6-fe02d8d6eeec,-30.1914276,-19.53281605,1518300000.0,98.92571173,93.08488524,1608721200.0,14.44915136,1.934879189,2.319149843,55955000.0,0.002891136,161773.5415
Cash Tech,CATE,42f4e932-4c7b-45b5-932e-d978f5c00794,36.75563663,-98.05784521,1617105600.0,98.63885766,73.46770194,1626724800.0,97.25336177,1.89206226,2.782549921,11755793.47,0.011904726,139949.5016
Chronologic,DAY,06011042-57e3-4c89-8ba9-b3465dd33dfb,-35.67631806,95.90322593,1524470400.0,97.7693347,44.82967473,1607482800.0,192.6804212,1.422074559,1.655221637,1221745.836,0.113916468,139176.9709
STRAKS,STAK,8464d1b6-4edb-4d8e-b204-a648faf92537,-27.78948494,-77.95545579,1526947200.0,99.51945831,208.0984887,1622124000.0,81.66383743,4.524971084,4.657945374,23858907.0,0.005795936,138284.7051
Matchpool,GUP,dcf79d0a-d90f-439b-95f3-757821641675,-22.96100676,193.2579479,1515009600.0,99.87577244,804.9743648,1605895200.0,421.1198177,0.0,0.337992544,75000114.48,0.001840277,138020.9964
Unitus,UIS,4c698bce-9c99-4920-b670-702baad9aa5f,-12.30709121,-52.37319941,1515589200.0,97.5162675,40.26198476,1619157600.0,321.4536642,2.38451676,20.09159589,65936887.35,0.002084511,137446.1696
Elysian,ELY,88ebc444-e3d9-486c-b75a-c034c8da289e,-26.72630805,128.0590117,1617328800.0,96.20532008,26.35268377,1625936400.0,220.8642863,2.842801207,2.270987048,97966210.08,0.001399209,136591.4446
VouchForMe,IPL,477f5479-043a-443e-94a7-babd54677cf8,-46.3540358,56.3563137,1517202000.0,99.85779774,703.2236868,1608771600.0,282.3351507,2.132538332,2.092817172,245661175.9,0.000526202,129267.3638
Blockmesh,BMH,0860d951-9ce6-45b2-afcd-2039698edb9b,-20.44238668,293.7212524,1522771200.0,99.49254943,197.063527,1585314000.0,479.0585857,1.99272156,1.945972907,273039970.9,0.000469316,128142.0219
Thrive Token,THRT,2011d154-3e68-4391-9ee6-089addc95fec,-11.52620141,-83.73251975,1558022400.0,93.39701021,15.14465464,1587448800.0,146.0868493,2.150497335,2.99497485,103247500.1,0.001176181,121437.7548
Playkey,PKT,6a1ecd0a-f8cd-4b4c-90a2-97bd42d2dbba,-17.07139359,-50.37062619,1518955200.0,99.59702226,248.1526618,1606089600.0,31.81950066,4.905440193,3.411595932,17414613.9,0.006883541,119874.2017
Kind Ads Token,KIND,955c31d9-deec-452f-9b18-844837a84dc7,0.346540045,132.6032008,1533373200.0,99.11463887,112.9482605,1601892000.0,1718.664134,1.360763608,2.426111449,42246693.0,0.002747945,116091.5826
Beetle Coin,BEET,e2dc74a0-4cf4-4b11-8815-a1d72259bf23,-68.1441372,-86.13285396,1617156000.0,92.09110416,12.64399002,1625760000.0,54.58149961,8.438662807,4.975150619,265150749.8,0.000388047,102891.0221
ValueCyberToken,VCT,62aee7e7-22d2-4324-b895-336b4d0728ce,-0.109599574,-70.03775091,1522130400.0,99.13847441,116.073163,1600052400.0,199.6134905,3.634323691,5.339853619,107837023.3,0.000899123,96958.78532
ParallelCoin,DUO,c25c4bae-a569-4927-b40a-4c7a8993a51b,-52.04324921,-18.41090434,1515628800.0,89.38947083,9.424600637,1553572800.0,1317.203917,3.093827647,2.943392312,314718.6413,0.305182611,96046.65667
More Coin,MORE,0a2b8e28-7aa8-4591-a17e-5e349df491a5,3.889224432,58.56345429,1529553600.0,89.43429066,9.464579879,1589515200.0,457.0794326,1.141470766,1.982708154,2000000.0,0.047517673,95035.34673
Fortuna,FOTA,244788a3-f05a-437e-878a-8ca0fac8d5dc,-40.17439718,-85.62557303,1524409200.0,99.82003186,555.6538961,1624370400.0,31.28257427,4.07640477,2.711105295,479997016.1,0.00016881,81028.22428
SynLev,SYN,ac2eb900-31fc-4f29-9e28-be5bb2db3cc2,-8.139499163,-98.40542888,1607868000.0,99.51392374,205.7290344,1626526800.0,55.01503253,0.0,1.829172208,12247020.0,0.006076613,74420.39789
FinNexus,FNX,ebc8d9c8-b87e-4280-9ad6-fc3653f005cb,-4.472929835,-98.34547545,1613455200.0,99.81639724,544.654122,1626764400.0,11.11714574,3.660038579,5.023064999,34472129.66,0.00207214,71431.06449
Mineum,MNM,cd513519-f15b-499e-83d0-8be00c821f17,-10.93108043,37.10831759,1515549600.0,94.49849234,18.17683554,1576162800.0,1031.460559,0.0,3.332919103,9436366.849,0.007276366,68662.46135
Pylon Network,PYLNT,cc525a89-ec40-40ab-b399-a0f1becb34ad,-69.25665024,-89.36904361,1518868800.0,97.3536419,37.78778092,1609030800.0,688.3423257,4.81265502,3.711383417,602010.4108,0.109300899,65800.27881
ROOM,ROOM,072c68db-df8f-46a7-9bb9-cf28450a39a4,-98.04183773,-99.7771298,1613952000.0,99.89382766,941.8648692,1626699600.0,86.99495147,19.96029962,11.65426203,12197822.0,0.00482273,58826.8075
Dreamcoin,DRM,fce4b42b-741d-491d-926c-e50c58a11492,-29.13851519,105.416995,1620277200.0,82.70007715,5.7803726,1621728000.0,9.917312665,0.06366718,12.29115534,2658966.67,0.021274055,56567.00417
Bowhead,AHT,71a333e3-abbe-4648-8581-80b5f696cf00,-5.319731342,74.77777754,1617408000.0,80.23048744,5.058293658,1624366800.0,83.92825673,1.969292122,1.636590757,8000000.0,0.006641072,53128.57891
DraftCoin,DFT,8a55b174-2733-4e7e-9930-537b15801883,-5.79556854,34.39813162,1514833200.0,99.92424899,1320.114357,1610028000.0,170.7841347,0.750671807,3.148159923,8715912.492,0.005035547,43889.39009
Suretly,SUR,fb360421-1e9b-4bbe-a0de-ea71d86f2307,-37.21859241,-50.17681971,1499184000.0,99.54912772,221.7923011,1586390400.0,72.73974955,3.806307582,2.733089018,235290.376,0.181304909,42659.30023
BitGuild PLAT,PLAT,55092ae0-5ac8-4461-bfed-d77abfffb529,-28.479273,94.09379239,1617865200.0,76.65047452,4.282742281,1626462000.0,71.54868425,1.731345448,1.533147542,59566902.0,0.000619302,33215.37152
TEAM (TokenStars),TEAM,1c0d1864-4740-492a-be49-a1c73773affc,-40.29562467,-82.88076295,1526029200.0,99.62569344,267.1606938,1547362800.0,6527.024066,6.624903126,5.932337433,12559564.32,0.002130355,26756.32711
Hydro,HYDRO,69f44072-2c31-47ff-908c-856cf8d60f94,-52.27227754,9.303244207,1536051600.0,94.90112057,19.61215232,1609858800.0,1090.797335,6.926011211,10.19351424,74611788.89,0.000319813,23861.80214
PlanetCoin,PLANET,fe7359a6-fd9f-4fbc-afd5-15675650aa1e,-13.92628813,-56.6198369,1619218800.0,78.51895301,4.655266572,1625598000.0,90.12526648,5.499297637,6.954980954,2972441.744,0.007134137,21193.69028
EncrypGen,DNA,20890858-d158-40e2-8aa3-d9a6c50955b4,-24.09770233,-77.36185488,1519876800.0,99.94828566,1933.699714,1626760800.0,6.610631034,1.119039594,2.42720508,67029928.17,0.000293009,19640.37646
BTCtalkcoin,TALK,fd3e7804-67fa-487b-8f0f-bd33825130ff,-55.63146759,-94.34042818,1604937600.0,98.84992615,86.95093822,1626793200.0,0.0,5.384032706,7.234547149,65290634.73,0.000298905,19515.69133
Californium,CF,77ef17bc-f779-4e9c-b298-348934e749ac,7.428920796,103.0894979,1515891600.0,90.71691798,10.77228445,1586779200.0,858.4351348,0.925569815,2.422813399,2446961.25,0.007070247,17300.62134
EasyFi,EASY,fcee334e-f8f1-4180-ac9b-ef7f00058e98,-2.494130043,-99.82135972,1617732000.0,99.99422188,17306.66252,1626786000.0,0.0,1.015137158,24.18314723,2524833.871,0.00682461,17231.00738
EcoCoin,ECO,d1ef6ed0-df48-43b2-8dd7-5f41204e682e,-9.346361772,75.85206549,1511960400.0,98.37451777,61.52020503,1584061200.0,926.3560312,0.438404968,1.927243001,1174774.086,0.012792323,15028.08912
Connect Coin,XCON,15a8ee67-b3e1-4156-8fe3-601aa5b8be71,-8.152136694,-59.59778165,1558224000.0,99.94581951,1845.682815,1588881600.0,97.50754012,2.19888375,2.63726083,38996795.53,0.00036823,14359.79844
Creatio,XCRE,5b1d4f35-bf4d-4142-9483-fd53e7ce4ae5,87.77846426,176.3541705,1516766400.0,97.28839741,36.87856045,1584957600.0,241.7190627,0.0,0.012417984,20520514.0,0.000614017,12599.94872
OrlyCoin,ORLY,0932e71a-cf0b-454f-a7d3-7f164510c35e,-5.168742906,237.1230795,1515938400.0,92.45382239,13.25174216,1585238400.0,362.3973973,11.45867458,9.02474425,36646778.93,0.000306927,11247.88592
MktCoin,MLM,5f898a59-0a36-4017-8810-bf1e8bdf2036,-36.25264666,-78.18015509,1554775200.0,99.67039558,303.3939852,1626735600.0,107.3512968,3.912121409,5.113543614,1209529900.0,6.41e-06,7758.075718
Comet,CMT,ba8184a8-06f3-4bc8-ad3d-3e4a56dd3212,-12.97491836,-0.825739684,1515373200.0,98.61302055,72.09912171,1584061200.0,71.87991493,1.360667621,2.735943126,872830.0,0.008373538,7297.145365
SocialCoin,SOCC,e03e75b4-0e58-4e7a-a1a8-0bcd29600e23,-15.32566724,224.9202575,1515445200.0,99.57232008,233.8197218,1585292400.0,815.6110639,4.517920908,6.097515593,10518425.0,0.00061502,6469.03964
ZAIF,ZAIF,2bd6afda-0d20-4e5f-b74c-afad5c48c990,-4.803668765,-21.99659917,1518829200.0,93.48007267,15.33759425,1593320400.0,66.39286393,3.089120997,2.456991829,3683852.618,0.00158648,5844.358084
Phalanx,PXL,b12cab57-c19e-43ef-b488-6de99280d802,-13.95604877,-88.08415551,1617001200.0,98.89182035,90.23807652,1626645600.0,30.06758841,6.016550334,3.785536414,1804500.702,0.002875559,5188.947742
Project-X,NANOX,fb1c1b84-30a8-40a7-82d4-a5c3de9e76a3,-12.72987349,5.115107973,1516500000.0,96.92165254,32.48496194,1584424800.0,432.2480018,2.109049383,2.799558676,0.078264,29224.0944,2287.194524
Concoin,CONX,9525c852-9e4d-4cd2-8369-aaa0952e9a19,-10.02712833,-29.85920938,1515582000.0,97.9021994,47.66897288,1566666000.0,88.52532072,3.9e-06,0.021361416,744265.7114,0.000945697,703.850117
Content Value Network,CVNT,9d81cc9c-5025-4936-b348-e5083fde0988,209.8673063,16520.72102,1618178400.0,66.46976602,2.982383006,1625727600.0,250.7447858,6.0390945,3.789039835,0.0,1.157624366,0.0
