"name","symbol","percentageChange90dUsd","percentageChangeYtdUsd","athTimestamp","percentageDownFromAth","breakevenMultiple","cycleLowTimestamp","percentageUpFromCycleLow","volatility30d","volatility90d","sector","category","circulatingSupply","priceUsd","percentageChange24HrUsd","currentMarketcap"
"Cortex","CTXC","-61.437180842107274","48.07182067880989","1525413600","94.47276168551112","18.092217905253722","1584061200","275.01564406361547","1.1362507472205101","1.9870094076960152","AI","Services","180686314.875","0.12182521030063648","4.848102501152635","22009461.836467348"
"DraftCoin","DFT","-48.31047378878141","34.398131616023456","1514833200","99.92424898687747","1320.1143572594674","1610028000","170.784134708585","0.7506718068199959","3.148159923434359","","","8715912.491817","0.0050355473542500065","","43889.39008804367"
"Matchpool","GUP","281.6951896732726","193.25794790756618","1515009600","99.8757724415002","804.9743648480725","1605895200","421.1198176842596","0","0.337992543635391","","","75000114.48239855","0.001840277143549545","","138020.99644555728"
"Zap","ZAP","-72.89854184080839","-65.62011036566018","1515816000","97.5777417892518","41.28379028968672","1573747200","3157.753117297291","1.057610742489639","1.9191482889423477","","","236144465","0.038143583399412526","","9007396.095037153"
"Sociall","SCL","-36.76472814666572","188.7975095955593","1515531600","98.52935934779372","67.99757632836995","1575370800","2277.7958209749263","5.076432140241441","3.1171126114185737","","","16714019.6643","0.021127676012803263","","353128.39233895316"
"Stratis","STRAT","0","-0.6846420016558635","1515445200","97.49550673908004","39.92823680558357","1584061200","319.90135594697256","","","Enterprise and BaaS","Infrastructure","133481149.99999999","","",""
"Time New Bank  ","TNB","-63.81204717350939","5.332612084191013","1515456000","99.31141281915946","145.22489349559484","1584061200","211.03498556134585","1.0277451957609522","3.142193911365245","Asset Management","Financial","4074427418.218691","0.0021628743509023154","2.0145121363201834","8847020.495757883"
"Genaro Support Program","GNX","-73.05080652528085","74.49625864934247","1515682800","98.6869401952761","76.15799344419577","1584352800","238.5841465451454","1.2975003703926236","1.6257716823498658","Data Management","Services","273721060.6941579","0.012713122093666767","7.165146899059609","3479958.4241688717"
"The Open Application Network","AION","-62.1904641256948","51.56404942872231","1515337200","99.06660867562182","107.13620042121208","1584061200","139.9254974384165","1.4416854425272172","2.064175591660156","Smart Contract Platforms","Infrastructure","493595458","0.10390897128720117","4.446713193128704","51288996.27281491"
"Bloom","BLT","-61.53819343916697","36.08603001813624","1526126400","94.99468200208801","19.978750609195224","1584064800","592.7984267556374","1.3239475939392056","1.239253097887218","Identity","Infrastructure","56642696.5152388","0.048943559556898796","","2772295.190356934"
"BiblePay","BBP","-80.19885509491824","122.62662805803141","1618585200","90.97290839546895","11.077765063312976","1626429600","74.0695087829978","1.9928857774873816","2.560420074664161","","","2552987248.2084184","0.00013087948500585558","25.612566757182247","334133.65627203416"
"Zipper","ZIP","-56.685676984704344","-1.5217584925537608","1530565200","98.58027588911892","70.43622013148722","1601053200","1514.1496178790221","4.098228081979655","4.7077602708106445","Misc","Financial","16199999812","0.00009223653150822303","","1494231.7930927451"
"Globalvillage Ecosystem","GVE","-20.287569673091042","140.35777902210987","1539997200","92.89897336359874","14.082470763787951","1612663200","340.21092161226727","1.5131949833627456","2.5728918877979337","","","","0.00016982518400162662","20.009395457441517",""
"I/O Coin","IOC","-67.56224936047909","-12.53124898505813","1516410000","99.15038717283024","117.70067117879965","1584061200","131.083358063941","0.8315359357909639","1.1413158905654466","","","18996791.97434563","0.06137338543954922","","1165897.4359564495"
"Skrumble Network","SKM","-70.97146015386112","0.3501119887219183","1562688000","90.05802998966963","10.058368703193963","1584061200","113.45729063392551","1.0051279956495576","1.4038530295293699","","","1021680996.340354","0.00176490993351437","8.741778692121107","1803174.9393239494"
"Electrify.Asia","ELEC","-80.34894741698054","-6.717573127549854","1529679600","98.56312925620175","69.59568244507291","1575738000","151.23023867004588","7.249829854015293","5.576172865661271","","","529591778.6018642","0.0006444568165138852","","341299.03168968373"
"Tripio","TRIO","-45.92019242928552","5.23507738704624","1526968800","96.57835233824161","29.225685951723555","1605142800","70.20775626811646","1.1729646431470264","2.0675188680497896","Payment Platforms","Payments","3750000000","0.0008102257194407257","7.360266670929285","3037613.1061536754"
"United Bitcoin","UBTC","-40.2008798849999","147.55479835068016","1539745200","99.146","117.096018735363","1609902000","328.73072517443416","2.206842455613722","2.5310170787782105","","","","0.859056059414084","5.653868466545385",""
"EduCoin","EDU","-60.35293858950389","-3.889842958672498","1519887600","98.27367515926997","57.92652555338999","1584356400","157.91168757483467","1.2985778562863826","1.7003748763845283","","","","0.00011218325648109768","11.171428432390176",""
"Zilla","ZLA","-41.10263229443441","56.449784003980376","1518789600","99.20756193344144","126.19282720009343","1611284400","126.93560163034161","1.6018823872470465","1.9173026936546498","","","60000000","0.0036980821652647495","3.2677905715676916","221884.92991588498"
"ChatCoin","CHAT","-73.2312828161999","93.37256630964383","1517392800","99.67422732321268","306.9625144323703","1584061200","273.20728702259515","1.3184416490729673","1.542568342169956","","","690000640.0000001","0.001965272221097971","7.753757018522976","1365949.5279308087"
"OKCash","OK","-60.16684691157798","-18.959625040219695","1505203200","96.78364650919693","31.091109943587593","1543140000","134.48196451599247","0.9165083137061097","1.292423353427041","","","82255904.62327754","0.02713277387834213","5.676379727419449","2231830.8603018667"
"SaluS","SLS","-68.6441116895428","17.021109264465846","1514098800","91.16745891126804","11.321770144672659","1579917600","408.6053491191057","0.8860375640895334","1.1432252386267285","Information","Services","0","13.122330091783125","","0"
"Achain","ACT","-65.38298410042187","26.896057930161188","1516914000","98.92663159909299","93.16465802002276","1584061200","164.38275712895097","1.3912366170062704","1.6552372762467442","Smart Contract Platforms","Infrastructure","991999997.98063","0.007053052953321582","6.3985624815942455","6997197.175274682"
"Chronologic","DAY","-62.901907109965514","95.90322593208963","1524470400","97.76933469603952","44.82967472639379","1607482800","192.68042115491323","1.422074558765033","1.6552216369946746","","","1221745.83635096","0.11391646838871108","","139176.97094571352"
"Ontology","ONT","-63.75866264852377","32.925837180589774","1525366800","94.81338256939196","19.28038868065827","1584061200","150.75858529118608","1.2574576337209507","2.05577486726908","Smart Contract Platforms","Infrastructure","876894093","0.596712598067601","3.7983437394614046","523301190.258333"
"InvestDigital","IDT","-85.03732891793706","14.805105937289746","1566982800","96.43058459690484","28.015792141560855","1611756000","68.19508836368838","1.1859034624271259","2.7733065064272413","","","116705936.10574706","0.002127035828659704","3.394337638082941","248237.70751419416"
"Penta","PNT","-66.1215860649402","135.500655715176","1539990000","95.13473331773058","20.553857893223384","1608775200","191.9503741460701","1.2174888727189523","2.5662704674325827","Smart Contract Platforms","Infrastructure","21014319520.941","0.00006788070382401383","7.34340765809261","1426466.7994641885"
"CoinMeet","MEET","-36.780568929946334","170.88006424595056","1525741200","95.64305842332068","22.95187994607353","1609822800","198.1158996887362","1.676461824949352","2.102915168383428","","","0","0.005712896125626054","6.315497535459243","0"
"BlackCoin","BLK","-48.51827183186829","8.147597112047746","1515286800","96.60535853072949","29.458191949057145","1572606000","710.5363954520187","1.0302740857760917","2.1180747049242226","","","60789169.84647821","0.04099501126683074","2.3743557973734135","2492052.7027576617"
"VeriBlock","VBK","-63.378012097837036","-45.13970307168863","1555642800","95.5968832081425","22.711184991714504","1588219200","167.61160526849164","1.678599477386311","1.6005794789480028","Security","Services","0","0.00418721380035617","","0"
"GXChain","GXC","-46.566206138186025","38.90819186562543","1515283200","96.49536920841084","28.533676140719894","1584061200","113.05500222213325","1.2206130100932107","2.008104505782349","Data Management","Services","70000000","0.4087839282423341","3.906612223169661","28620083.740673438"
"MonetaryUnit","MUE","-77.69533205339035","29.631628363644584","1514246400","99.27961996935811","138.81561918213737","1584057600","105.68937493791346","1.5272662287811527","1.663631885537067","","","227885017.9150679","0.0041751922471023615","-6.278048601937991","951463.7600297743"
"HitChain","HIT","-84.68727497918006","140.56813975014106","1533848400","94.35395962679783","17.711527617590285","1608764400","162.8203788317515","1.3806415638607108","1.7352360990068598","","","61440000000","0.00006769229679094494","3.2248556873688576","4159014.7148356573"
"REMME","REM","-71.55588973537054","-43.697286489187526","1558760400","89.08907015507278","9.165121710180603","1586764800","24.237384965784294","1.0257871470239244","1.0705491125352793","","","999999999.9938002","0.0011904814493202413","","1190481.4493128606"
"Tezos","XTZ","-52.33565431274626","16.560117480630485","1620349200","71.54103267259944","3.5138309429702708","1626825600","11.011442653502032","1.1485504576016","1.6719316461012381","Smart Contract Platforms","Infrastructure","853225804.0859017","2.337374416086957","7.077949387186535","1994308165.615609"
"Nework","NKC","-7.8475310502934885","0.19394259642641334","1526961600","96.90162117107583","32.2749429690374","1599073200","633.1775647606311","1.603641054953616","2.1680216605659255","","","147586171.921641","0.004132796643972628","8.631236744722807","615684.947947244"
"MTC Mesh Network","MTC","-68.5318776222436","9.329978408674986","1529323200","99.19873969115748","124.80338648554734","1614070800","144.10384124367175","1.5654359860304172","2.754456119790548","","","387756530.83279943","0.003517034727591078","-1.5786653165189672","1363753.1847891964"
"GeyserCoin","GSR","-47.72826976323559","73.26094658198966","1528070400","98.90444528570453","91.27796055745833","1609160400","73.26094658198966","6.720888962853806","5.883182518540507","","","1540930.16266596","","",""
"Kyber Network","KNC","-52.62324141137624","56.0140815916512","1515520800","77.52982185344564","4.450342998964351","1548748800","1001.6487654314286","1.3650340330025752","2.1487774113211513","Decentralized Exchanges","Financial","205045092.11530113","1.244006080845938","4.098287220893273","255085289.92775762"
"TTC","TTC","0","-18.66658323546402","1554084000","91.05832249658232","11.183583836676974","1584061200","66.75146039196987","","","Smart Contract Platforms","Infrastructure","487937293.80399996","","",""
"Obyte","GBYTE","-71.47689992984229","-9.912402029556015","1515884400","98.20398511291502","55.67882578206475","1584061200","117.60244356980219","0.9521563274488766","1.7407252112368892","Smart Contract Platforms","Infrastructure","753680.68743692","21.175476531718896","5.310410066948187","15959547.709230265"
"QLC Chain","QLC","-72.0679290714152","33.97386039041277","1525381200","92.09927213472334","12.657061691682289","1584061200","262.86869986446027","1.2466736127107187","1.7281870421608057","IoT","Services","240000000","0.019788540296330273","12.055782989549938","4749249.671119265"
"YOYOW","YOYOW","-71.16142976311072","-21.643498941957134","1515225600","98.51864148497367","67.50560312418504","1584352800","87.28208034773908","1.2423965632599512","1.7373793071954242","Content Creation and Distribution","Media and Entertainment","500262867.65565","0.008981932916309013","7.7719631515656955","4485232.1671640435"
"Crypto.com Chain","CRO","-38.35433125916245","80.86336388857379","1623729600","76.91818487061614","4.332414909289215","1624366800","32.046419255432404","1.065950454348593","2.174348421151589","Payment Platforms","Payments","25263013691.999996","0.10756689047429716","5.4060818077565065","2716904990.0110383"
